instance,sat_result,status,runtime_s,n_vars,n_hard_clauses,n_soft_clauses,n_optimization_clauses,n_total_clauses,peak_memory_mb,memory_metric,solver,precedence_mode,staircase,encoding_variant,total_breaks,fairness_gap,participant_breaks,busy_participants_per_slot,assignment,schedule_by_slot,validation_errors,enabled_constraints,error_type,error_message,message_type,n_clauses,n_soft,total_clauses
forum-13crafc.forb0003,SAT,OPTIMAL,16.5583,87162,207906,19,0,207925,193.762,peak_process_tree_rss_mb,maxsat,staircase,yes,imp12+,44,1,"1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1","10,12,18,24,24,24,24,24,24,24,22,24,24,12,6,8,4,0,0,0,0","3,8,4,11,12,6,5,7,10,14,12,14,15,9,17,16,13,11,1,5,2,3,7,4,11,6,4,3,9,10,8,6,7,6,12,9,8,7,10,13,13,12,14,17,16,10,9,4,10,7,11,8,14,6,13,12,5,9,13,12,11,13,1,3,6,5,2,6,5,7,11,3,9,4,2,1,10,11,5,10,12,13,2,7,8,3,6,4,4,9,6,13,3,8,11,12,5,7,13,7,8,12,10,9,7,11,13,10,12,8,6,5,4,5,10,4,1,8,9,2,3,16,13,15,14,9,4,10,11,5,8,12,6,2,7,5,8,12,9,16,15,4,6,1,3,14,11,13,8,7,9,10,5,4",1:M19 M63 M76 M117 M144 | 2:M21 M67 M75 M83 M120 M134 | 3:M1 M22 M28 M64 M72 M86 M93 M121 M145 | 4:M3 M24 M27 M48 M74 M88 M89 M113 M116 M127 M142 M154 | 5:M7 M20 M57 M66 M69 M79 M97 M112 M114 M130 M136 M153 | 6:M6 M26 M32 M34 M54 M65 M68 M87 M91 M111 M133 M143 | 7:M8 M23 M33 M38 M50 M70 M84 M98 M100 M105 M135 M150 | 8:M2 M31 M37 M52 M85 M94 M101 M110 M118 M131 M137 M149 | 9:M14 M29 M36 M47 M58 M73 M90 M104 M119 M126 M139 M151 | 10:M9 M30 M39 M46 M49 M77 M80 M103 M108 M115 M128 M152 | 11:M4 M18 M25 M51 M61 M71 M78 M95 M106 M129 M147 | 12:M5 M11 M35 M42 M56 M60 M81 M96 M102 M109 M132 M138 | 13:M17 M40 M41 M55 M59 M62 M82 M92 M99 M107 M123 M148 | 14:M10 M12 M43 M53 M125 M146 | 15:M13 M124 M141 | 16:M16 M45 M122 M140 | 17:M15 M44 | 18: | 19: | 20: | 21:,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence graph: transitive closure, cycle detection, arc-consistent bounds | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) staircase/support precedence over reduced domains | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary total-break-slot counts and gap objective | (40) optional hard fairness cap: gap <= 1000",,,result,207906,19,207925
forum-13crafc.forb0007,SAT,OPTIMAL,117.058393,87024,207380,19,0,207399,319.684,peak_process_tree_rss_mb,maxsat,staircase,yes,imp12+,44,1,"1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,0,0,0,1","8,18,20,22,20,24,24,24,24,24,22,24,22,10,8,6,4,2,2,0,0","2,5,1,4,9,3,10,7,6,14,1,5,7,8,4,6,2,3,3,4,1,2,5,6,6,9,3,4,7,10,5,6,8,8,6,12,7,10,11,13,12,13,14,16,15,2,8,4,4,5,3,10,9,2,11,8,6,9,13,12,10,5,12,17,13,15,14,3,5,7,6,12,11,13,9,4,10,8,2,11,10,13,9,3,7,12,6,4,4,7,5,6,2,10,9,11,3,12,13,12,8,7,9,11,5,3,8,4,11,7,2,10,9,11,12,8,10,9,13,7,6,9,13,18,17,11,19,14,12,8,10,16,15,1,6,2,4,9,12,15,8,13,3,16,11,5,14,7,13,7,8,12,11,10",1:M3 M11 M21 M134 | 2:M1 M17 M22 M46 M54 M79 M93 M111 M136 | 3:M6 M18 M19 M27 M51 M68 M84 M97 M106 M143 | 4:M4 M15 M20 M28 M48 M49 M76 M88 M89 M108 M137 | 5:M2 M12 M23 M31 M50 M62 M69 M91 M105 M146 | 6:M9 M16 M24 M25 M32 M35 M57 M71 M87 M92 M121 M135 | 7:M8 M13 M29 M37 M70 M85 M90 M102 M110 M120 M148 M150 | 8:M14 M33 M34 M47 M56 M78 M101 M107 M116 M130 M141 M151 | 9:M5 M26 M53 M58 M75 M83 M95 M103 M113 M118 M122 M138 | 10:M7 M30 M38 M52 M61 M77 M81 M94 M112 M117 M131 M154 | 11:M39 M55 M73 M80 M96 M104 M109 M114 M126 M145 M153 | 12:M36 M41 M60 M63 M72 M86 M98 M100 M115 M129 M139 M152 | 13:M40 M42 M59 M65 M74 M82 M99 M119 M123 M142 M149 | 14:M10 M43 M67 M128 M147 | 15:M45 M66 M133 M140 | 16:M44 M132 M144 | 17:M64 M125 | 18:M124 | 19:M127 | 20: | 21:,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence graph: transitive closure, cycle detection, arc-consistent bounds | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) staircase/support precedence over reduced domains | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary total-break-slot counts and gap objective | (40) optional hard fairness cap: gap <= 1000",,,result,207380,19,207399
forum-14.fixed020-Forb,SAT,OPTIMAL,1.975988,136725,330847,20,0,330867,224.984,peak_process_tree_rss_mb,maxsat,staircase,yes,imp12+,460,10,"7,5,8,4,9,10,0,8,0,0,0,6,0,3,0,0,8,0,10,10,10,8,10,2,4,10,9,7,10,3,9,6,10,9,9,4,10,5,10,4,10,6,10,9,8,0,8,4,6,10,3,4,4,4,7,7,2,3,7,4,0,7,9,7,5,10,3,0,4,10,7,10,0,8,4,6,10,7","18,24,30,28,34,36,42,38,40,32,34,38,30,28,24,24,20,20,16,20,14,14","22,8,18,20,12,7,3,14,15,13,13,5,4,11,3,6,10,7,12,1,7,11,17,21,7,13,12,15,7,3,21,3,15,11,14,8,10,7,12,22,9,18,19,7,14,16,15,9,4,11,13,10,2,11,9,8,12,9,2,21,14,11,15,15,16,13,20,10,22,18,20,12,4,15,5,18,12,19,15,20,14,3,13,22,6,10,16,19,4,8,7,11,5,15,5,11,6,19,9,10,8,4,5,9,13,16,8,11,21,6,13,19,7,5,3,5,4,7,12,3,2,6,9,2,8,7,6,9,12,5,10,9,16,19,14,17,10,13,5,8,2,9,13,6,4,20,5,2,3,1,14,13,12,16,20,15,6,8,4,14,16,13,6,1,14,3,20,22,21,18,17,16,12,11,9,2,10,4,7,16,14,8,18,5,6,9,17,18,11,7,1,3,8,10,7,14,12,8,20,8,19,3,17,6,7,18,16,12,9,6,4,14,11,17,10,15,13,6,5,19,1,9,7,13,18,21,8,17,16,12,10,4,2,11,22,3,15,14,20,3,12,1,13,6,17,5,7,9,8,2,10,11,9,7,22,8,20,17,2,7,9,5,1,11,8,12,3,6,10,4,6,9,5,4,16,10,5,2,12,1,7,9,8,17,12,21,14,11,18,6,11,8,4,9,7,5,6,12,2,1,10,3",1:M20 M150 M164 M191 M221 M242 M263 M280 M300 | 2:M53 M59 M121 M124 M141 M148 M176 M233 M250 M259 M278 M299 | 3:M7 M15 M30 M32 M82 M115 M120 M149 M166 M192 M202 M236 M240 M267 M302 | 4:M13 M49 M73 M89 M102 M117 M145 M159 M178 M211 M232 M270 M274 M293 | 5:M12 M75 M93 M95 M103 M114 M116 M130 M139 M147 M184 M219 M246 M262 M273 M277 M296 | 6:M16 M85 M97 M110 M122 M127 M144 M157 M163 M185 M204 M210 M218 M244 M268 M271 M290 M297 | 7:M6 M18 M21 M25 M29 M38 M44 M91 M113 M118 M126 M179 M190 M195 M205 M223 M247 M254 M260 M281 M295 | 8:M2 M36 M56 M90 M101 M107 M125 M140 M158 M182 M193 M198 M200 M227 M249 M256 M265 M283 M292 | 9:M41 M48 M55 M58 M99 M104 M123 M128 M132 M142 M175 M186 M209 M222 M248 M253 M261 M272 M282 M294 | 10:M17 M37 M52 M68 M86 M100 M131 M137 M177 M194 M215 M231 M251 M269 M276 M301 | 11:M14 M22 M34 M50 M54 M62 M92 M96 M108 M174 M189 M213 M234 M252 M264 M288 M291 | 12:M5 M19 M27 M39 M57 M72 M77 M119 M129 M153 M173 M197 M208 M230 M241 M266 M279 M285 M298 | 13:M10 M11 M26 M51 M66 M83 M105 M111 M138 M143 M152 M162 M217 M224 M243 | 14:M8 M35 M45 M61 M81 M135 M151 M160 M165 M181 M196 M212 M238 M287 | 15:M9 M28 M33 M47 M63 M64 M74 M79 M94 M156 M216 M237 | 16:M46 M65 M87 M106 M133 M154 M161 M172 M180 M207 M229 M275 | 17:M23 M136 M171 M187 M203 M214 M228 M245 M258 M284 | 18:M3 M42 M70 M76 M170 M183 M188 M206 M225 M289 | 19:M43 M78 M88 M98 M112 M134 M201 M220 | 20:M4 M67 M71 M80 M146 M155 M167 M199 M239 M257 | 21:M24 M31 M60 M109 M169 M226 M286 | 22:M1 M40 M69 M84 M168 M235 M255,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence graph: transitive closure, cycle detection, arc-consistent bounds | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) staircase/support precedence over reduced domains | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary total-break-slot counts and gap objective | (40) optional hard fairness cap: gap <= 1000",,,result,330847,20,330867
forum-14.fixed040-Forb,SAT,OPTIMAL,1.689946,127277,295357,20,0,295377,211.508,peak_process_tree_rss_mb,maxsat,staircase,yes,imp12+,497,16,"9,11,5,11,12,13,0,1,0,0,16,4,0,8,0,0,8,0,9,4,12,6,10,4,5,10,16,6,7,11,13,7,10,11,10,4,7,8,2,11,6,9,11,5,6,1,8,1,8,7,12,13,13,4,8,9,2,0,4,1,0,7,5,5,2,2,11,0,0,10,2,13,0,6,3,5,10,7","26,20,32,32,34,34,36,32,28,38,34,32,28,24,28,24,24,24,20,18,22,14","22,8,17,20,12,21,14,14,15,13,13,12,4,3,10,11,5,1,7,6,12,11,17,16,6,19,17,15,3,5,21,17,2,21,11,8,5,16,13,14,6,18,19,14,2,20,7,11,21,19,9,7,10,8,6,11,12,7,21,3,19,16,12,15,4,1,20,5,22,6,16,12,4,3,18,19,16,9,15,22,8,18,6,17,7,2,13,5,21,15,18,1,20,7,5,10,6,4,20,10,16,1,10,16,9,7,8,11,18,6,4,13,12,14,21,7,6,2,12,1,10,4,3,10,7,9,6,11,12,5,8,22,20,18,16,19,10,13,17,8,15,15,4,19,4,13,14,17,16,1,16,5,12,4,9,11,20,3,4,8,17,13,10,5,19,6,22,20,15,18,21,8,12,11,19,2,10,13,18,1,3,8,15,5,6,8,17,18,11,14,7,5,10,9,9,7,3,8,5,11,6,3,4,10,7,12,16,3,2,22,4,1,14,17,18,15,13,7,17,4,1,9,6,3,22,5,8,20,18,14,10,19,2,11,12,16,13,15,21,10,3,1,13,5,15,8,10,9,14,13,7,11,9,7,3,15,21,6,3,7,2,6,5,12,8,11,1,9,10,4,14,11,9,4,10,1,5,2,12,9,7,10,11,18,17,21,13,14,3,15,11,5,3,2,6,10,12,8,9,4,1,7",1:M18 M66 M92 M102 M120 M150 M180 M212 M221 M242 M267 M276 M301 | 2:M33 M45 M86 M118 M176 M209 M233 M261 M278 M294 | 3:M14 M29 M60 M74 M123 M158 M181 M197 M202 M208 M224 M241 M255 M259 M289 M293 | 4:M13 M65 M73 M98 M111 M122 M143 M145 M154 M159 M203 M211 M220 M270 M274 M300 | 5:M17 M30 M37 M68 M88 M95 M130 M152 M164 M184 M192 M199 M226 M244 M263 M277 M292 | 6:M20 M25 M41 M55 M70 M83 M97 M110 M117 M127 M166 M185 M201 M223 M258 M262 M295 | 7:M19 M47 M52 M58 M85 M94 M106 M116 M125 M191 M196 M205 M218 M251 M254 M260 M281 M302 | 8:M2 M36 M54 M81 M107 M131 M140 M160 M172 M182 M186 M198 M227 M246 M265 M298 | 9:M51 M78 M105 M126 M155 M194 M195 M222 M248 M253 M268 M273 M280 M299 | 10:M15 M53 M96 M100 M103 M121 M124 M137 M163 M177 M193 M204 M231 M240 M247 M269 M275 M282 M296 | 11:M16 M22 M35 M48 M56 M108 M128 M156 M174 M189 M200 M234 M252 M266 M272 M283 M291 | 12:M5 M12 M21 M57 M63 M72 M113 M119 M129 M153 M173 M206 M235 M264 M279 M297 | 13:M10 M11 M39 M87 M112 M138 M146 M162 M178 M217 M237 M243 M250 M287 | 14:M7 M8 M40 M44 M114 M147 M190 M213 M230 M249 M271 M288 | 15:M9 M28 M64 M79 M90 M141 M142 M169 M183 M216 M238 M245 M256 M290 | 16:M24 M38 M62 M71 M77 M101 M104 M135 M149 M151 M207 M236 | 17:M3 M23 M27 M32 M84 M139 M148 M161 M187 M214 M219 M285 | 18:M42 M75 M82 M91 M109 M134 M170 M179 M188 M215 M229 M284 | 19:M26 M43 M50 M61 M76 M136 M144 M165 M175 M232 | 20:M4 M46 M67 M93 M99 M133 M157 M168 M228 | 21:M6 M31 M34 M49 M59 M89 M115 M171 M239 M257 M286 | 22:M1 M69 M80 M132 M167 M210 M225,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence graph: transitive closure, cycle detection, arc-consistent bounds | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) staircase/support precedence over reduced domains | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary total-break-slot counts and gap objective | (40) optional hard fairness cap: gap <= 1000",,,result,295357,20,295377
forum-14.forb0003,SAT,OPTIMAL,27.877425,154546,393367,20,0,393387,259.492,peak_process_tree_rss_mb,maxsat,staircase,yes,imp12+,0,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","10,14,18,22,28,30,34,38,42,44,44,44,42,40,38,34,26,22,14,10,6,4","12,10,14,13,19,11,13,15,14,16,13,4,11,10,9,6,3,8,5,12,11,14,13,10,13,12,11,13,12,16,14,12,15,13,6,16,9,7,8,18,11,14,17,13,15,20,6,12,18,14,7,12,8,3,10,11,9,12,11,15,18,13,16,14,15,10,12,17,14,19,13,22,15,18,16,15,8,17,9,19,5,7,12,13,21,14,6,17,6,5,18,13,16,7,10,7,16,19,20,15,17,16,17,15,11,9,10,14,18,14,15,9,13,11,5,10,8,4,12,9,11,2,5,7,5,2,11,3,6,9,10,12,13,17,8,10,16,14,7,9,15,8,4,5,8,7,3,6,2,4,18,13,10,14,17,16,11,9,4,8,6,20,9,18,16,14,15,8,21,19,11,10,13,12,7,3,17,10,9,4,1,12,15,13,8,9,12,11,5,4,6,8,7,10,17,13,14,16,11,10,12,6,5,7,8,9,11,8,1,2,5,10,6,3,4,7,9,22,11,5,14,18,17,6,19,7,20,16,12,9,2,8,1,21,13,10,3,15,4,9,14,15,16,12,7,14,8,15,13,9,10,11,14,11,12,10,13,15,8,6,7,11,3,4,1,5,10,9,12,2,19,20,16,17,18,9,6,10,5,7,11,12,8,16,17,18,15,15,16,14,10,11,2,12,1,9,6,5,4,8,3,7",1:M181 M209 M233 M265 M295 | 2:M122 M126 M149 M210 M231 M270 M293 | 3:M17 M54 M128 M147 M176 M214 M237 M263 M301 | 4:M12 M118 M143 M150 M159 M180 M190 M215 M239 M264 M299 | 5:M19 M81 M90 M115 M123 M125 M144 M189 M203 M211 M220 M266 M279 M298 | 6:M16 M35 M47 M87 M89 M129 M148 M161 M191 M202 M213 M224 M260 M277 M297 | 7:M38 M51 M82 M94 M96 M124 M139 M146 M175 M193 M204 M216 M226 M245 M261 M280 M302 | 8:M18 M39 M53 M77 M117 M135 M142 M145 M160 M168 M185 M192 M205 M208 M232 M247 M259 M283 M300 | 9:M15 M37 M57 M79 M106 M112 M120 M130 M140 M158 M163 M179 M186 M206 M217 M230 M240 M250 M268 M276 M296 | 10:M2 M14 M24 M55 M66 M95 M107 M116 M131 M136 M153 M172 M178 M194 M200 M212 M236 M251 M256 M267 M278 M291 | 11:M6 M13 M21 M27 M41 M56 M59 M105 M114 M121 M127 M157 M171 M188 M199 M207 M219 M252 M254 M262 M281 M292 | 12:M1 M20 M26 M29 M32 M48 M52 M58 M67 M83 M119 M132 M174 M182 M187 M201 M229 M244 M255 M269 M282 M294 | 13:M4 M7 M11 M23 M25 M28 M34 M44 M62 M71 M84 M92 M113 M133 M152 M173 M184 M196 M235 M249 M257 | 14:M3 M9 M22 M31 M42 M50 M64 M69 M86 M108 M110 M138 M154 M166 M197 M221 M241 M246 M253 M290 | 15:M8 M33 M45 M60 M65 M73 M76 M100 M104 M111 M141 M167 M183 M238 M242 M248 M258 M287 M288 | 16:M10 M30 M36 M63 M75 M93 M97 M102 M137 M156 M165 M198 M228 M243 M273 M284 M289 | 17:M43 M68 M78 M88 M101 M103 M134 M155 M177 M195 M223 M274 M285 | 18:M40 M49 M61 M74 M91 M109 M151 M164 M222 M275 M286 | 19:M5 M70 M80 M98 M170 M225 M271 | 20:M46 M99 M162 M227 M272 | 21:M85 M169 M234 | 22:M72 M218,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence graph: transitive closure, cycle detection, arc-consistent bounds | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) staircase/support precedence over reduced domains | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary total-break-slot counts and gap objective | (40) optional hard fairness cap: gap <= 1000",,,result,393367,20,393387
forum-14.forb0007,UNSAT,UNSAT,2.420845,128665,313824,20,0,313844,176.395,peak_process_tree_rss_mb,maxsat,staircase,yes,imp12+,,,,,,,,"objective-only optimization: no hard upper bound on objective gap | unary domain filtering + participant matching GAC + slot saturation | distance-aware explicit E* bounds and cycle detection | (20),(22)-(27) exactly once over fully reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with compact forward channeling | (28) sparse shared suffix-ladder precedence over distance-labelled E* | linear first/last span encoding: B(p)=last-first+1-|Mp| | exact schedule <-> usedSlot channeling | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact max/min objective gap with no hard upper bound",,,result,313824,20,313844
forumt-14.fixed020-Forb,SAT,OPTIMAL,0.42611,21661,49875,7,0,49882,104.824,peak_process_tree_rss_mb,maxsat,staircase,yes,imp12+,42,2,"0,0,2,1,2,0,0,0,0,0,1,0,1,0,0,0,2,2,0,0,0,1,0,0,0,0,2,2,0,0,2,2,0,1,2,2,0,0,1,0,0,0,0,0,2,0,1,1,1,2,0,0,0,0,2,2,2,1,2,0","50,48,48,52,52,46,48,44,46,40","2,10,8,9,5,7,1,3,5,4,6,1,7,2,3,10,5,9,2,4,3,5,7,2,8,1,3,4,9,1,8,4,7,10,4,3,2,8,5,9,10,3,9,6,5,7,8,3,6,9,5,4,2,9,3,10,7,2,4,8,5,10,6,1,5,3,9,2,4,7,4,10,5,7,1,6,3,2,5,1,4,6,9,10,7,8,3,6,8,1,2,4,6,3,4,9,1,7,9,6,2,8,1,10,5,1,3,4,9,8,6,10,7,4,6,7,9,1,3,10,8,10,5,8,4,3,5,7,2,1,10,1,3,7,4,1,2,8,9,6,10,7,6,8,2,4,8,2,6,1,6,9,4,3,2,10,7,8,1,5,4,2,8,3,7,6,9,10,5,9,1,3,5,4,8,5,6,1,3,1,3,7,5,4,10,2,4,2,3,7,5,9,7,1,2,8,9,6,7,5,6,4,1,5,2,9,10,3,8,6,1,7,9,6,5,5,4,7,10,6,9,5,2,8,4,1,7,10,8,9,2,6,3,1,5,4,2",1:M7 M12 M26 M30 M64 M75 M80 M90 M97 M103 M106 M118 M130 M132 M136 M150 M159 M171 M178 M180 M194 M203 M211 M226 M234 | 2:M1 M14 M19 M24 M37 M53 M58 M68 M78 M91 M101 M129 M137 M145 M148 M155 M162 M186 M188 M195 M205 M223 M231 M237 | 3:M8 M15 M21 M27 M36 M42 M48 M55 M66 M77 M87 M94 M107 M119 M126 M133 M154 M164 M172 M179 M181 M189 M208 M233 | 4:M10 M20 M28 M32 M35 M52 M59 M69 M71 M81 M92 M95 M108 M114 M125 M135 M146 M153 M161 M174 M184 M187 M202 M217 M225 M236 | 5:M5 M9 M17 M22 M39 M45 M51 M61 M65 M73 M79 M105 M123 M127 M160 M169 M173 M176 M183 M191 M200 M204 M215 M216 M222 M235 | 6:M11 M44 M49 M63 M76 M82 M88 M93 M100 M111 M115 M140 M143 M149 M151 M166 M177 M198 M201 M210 M214 M220 M232 | 7:M6 M13 M23 M33 M46 M57 M70 M74 M85 M98 M113 M116 M128 M134 M142 M157 M165 M182 M190 M193 M199 M212 M218 M227 | 8:M3 M25 M31 M38 M47 M60 M86 M89 M102 M110 M121 M124 M138 M144 M147 M158 M163 M175 M196 M209 M224 M229 | 9:M4 M18 M29 M40 M43 M50 M54 M67 M83 M96 M99 M109 M117 M139 M152 M167 M170 M192 M197 M206 M213 M221 M230 | 10:M2 M16 M34 M41 M56 M62 M72 M84 M104 M112 M120 M122 M131 M141 M156 M168 M185 M207 M219 M228,,"objective-only optimization: no hard upper bound on objective gap | unary domain filtering + participant matching GAC + slot saturation | distance-aware explicit E* bounds and cycle detection | (20),(22)-(27) exactly once over fully reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with compact forward channeling | (28) sparse shared suffix-ladder precedence over distance-labelled E* | linear first/last span encoding: B(p)=last-first+1-|Mp| | exact schedule <-> usedSlot channeling | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact max/min objective gap with no hard upper bound",,,result,49875,7,49882
forumt-14.fixed040-Forb,UNSAT,UNSAT,0.237056,18186,40109,7,0,40116,95.863,peak_process_tree_rss_mb,maxsat,staircase,yes,imp12+,,,,,,,,"objective-only optimization: no hard upper bound on objective gap | unary domain filtering + participant matching GAC + slot saturation | distance-aware explicit E* bounds and cycle detection | (20),(22)-(27) exactly once over fully reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with compact forward channeling | (28) sparse shared suffix-ladder precedence over distance-labelled E* | linear first/last span encoding: B(p)=last-first+1-|Mp| | exact schedule <-> usedSlot channeling | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact max/min objective gap with no hard upper bound",,,result,40109,7,40116
forumt-14.forb0003,SAT,OPTIMAL,0.619126,26771,74551,7,0,74558,114.59,peak_process_tree_rss_mb,maxsat,staircase,yes,imp12+,0,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","40,50,54,54,54,54,52,44,38,34","4,9,3,1,6,10,2,5,4,5,8,10,3,9,5,4,6,7,7,10,5,8,6,1,3,7,4,9,6,2,8,6,10,5,7,4,5,1,4,3,10,8,2,7,6,9,3,10,3,2,1,5,7,8,7,5,3,9,6,4,2,2,6,9,7,8,1,10,5,4,6,8,7,9,1,10,4,3,8,2,7,10,6,5,9,1,2,6,4,5,3,7,6,5,7,4,2,3,9,1,2,7,6,4,3,1,2,4,4,5,9,8,3,5,10,9,2,6,4,8,3,6,4,3,3,2,7,5,4,6,7,8,9,5,7,10,1,4,2,6,3,10,8,5,9,7,9,8,7,5,2,1,6,10,5,8,3,9,7,4,6,5,1,8,3,9,2,7,4,2,6,7,8,1,3,7,8,6,4,6,5,3,8,2,10,4,5,1,3,6,4,2,5,6,3,2,9,10,5,1,4,4,3,10,2,7,8,6,9,1,10,3,8,7,6,2,1,3,8,9,1,7,6,5,4,3,8,2,5,2,7,4,1,2,5,3,1",1:M4 M24 M38 M51 M67 M75 M86 M100 M106 M137 M152 M163 M174 M188 M200 M210 M217 M221 M233 M237 | 2:M7 M30 M43 M50 M61 M62 M80 M87 M97 M101 M107 M117 M126 M139 M151 M167 M170 M184 M192 M196 M205 M216 M228 M230 M234 | 3:M3 M13 M25 M40 M47 M49 M57 M78 M91 M98 M105 M113 M121 M124 M125 M141 M157 M165 M175 M182 M189 M195 M203 M212 M218 M226 M236 | 4:M1 M9 M16 M27 M36 M39 M60 M70 M77 M89 M96 M104 M108 M109 M119 M123 M129 M138 M160 M169 M179 M186 M191 M201 M202 M225 M232 | 5:M8 M10 M15 M21 M34 M37 M52 M56 M69 M84 M90 M94 M110 M114 M128 M134 M144 M150 M155 M162 M181 M187 M193 M199 M224 M229 M235 | 6:M5 M17 M23 M29 M32 M45 M59 M63 M71 M83 M88 M93 M103 M118 M122 M130 M140 M153 M161 M171 M178 M180 M190 M194 M208 M215 M223 | 7:M18 M19 M26 M35 M44 M53 M55 M65 M73 M81 M92 M95 M102 M127 M131 M135 M146 M149 M159 M168 M172 M176 M206 M214 M222 M231 | 8:M11 M22 M31 M42 M54 M66 M72 M79 M112 M120 M132 M143 M148 M156 M164 M173 M177 M183 M207 M213 M219 M227 | 9:M2 M14 M28 M46 M58 M64 M74 M85 M99 M111 M116 M133 M145 M147 M158 M166 M197 M209 M220 | 10:M6 M12 M20 M33 M41 M48 M68 M76 M82 M115 M136 M142 M154 M185 M198 M204 M211,,"objective-only optimization: no hard upper bound on objective gap | unary domain filtering + participant matching GAC + slot saturation | distance-aware explicit E* bounds and cycle detection | (20),(22)-(27) exactly once over fully reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with compact forward channeling | (28) sparse shared suffix-ladder precedence over distance-labelled E* | linear first/last span encoding: B(p)=last-first+1-|Mp| | exact schedule <-> usedSlot channeling | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact max/min objective gap with no hard upper bound",,,result,74551,7,74558
forumt-14.forb0007,UNSAT,UNSAT,0.319881,26644,73760,7,0,73767,104.73,peak_process_tree_rss_mb,maxsat,staircase,yes,imp12+,,,,,,,,"objective-only optimization: no hard upper bound on objective gap | unary domain filtering + participant matching GAC + slot saturation | distance-aware explicit E* bounds and cycle detection | (20),(22)-(27) exactly once over fully reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with compact forward channeling | (28) sparse shared suffix-ladder precedence over distance-labelled E* | linear first/last span encoding: B(p)=last-first+1-|Mp| | exact schedule <-> usedSlot channeling | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact max/min objective gap with no hard upper bound",,,result,73760,7,73767
